Product,Country,Year,Population,Production (t),production__tonnes__per_capita,Production per capita (kg),Yield (t/ha),Yield (kg/animal),Land Use (ha),area_harvested__ha__per_capita,Land Use per capita (m²),Producing or slaughtered animals,Producing or slaughtered animals per capita,Imports (t),imports__tonnes__per_capita,Imports per capita (kg),Exports (t),exports__tonnes__per_capita,Exports per capita (kg),Domestic supply (t),domestic_supply__tonnes__per_capita,Domestic supply per capita (kg),Food (t),food__tonnes__per_capita,Food per capita (kg),Animal feed (t),feed__tonnes__per_capita,Animal feed per capita (kg),Other uses (t),other_uses__tonnes__per_capita,Other uses per capita (kg),Supply chain waste (t),waste_in_supply_chain__tonnes__per_capita,Supply chain waste per capita (kg),Food supply (kg per capita per year),Food supply (g per capita per day),Food supply (kcal per capita per day),Food supply (Protein g per capita per day),Food supply (Fat g per capita per day)
,Low-income countries,2009,506630560,12998632,0.02847918,28.47918,2.0382316,,6377407,0.013972495,139.72495,,,10985000,0.027669342,27.669342,215000,0.0006231108,0.6231108,17430000,0.043903198,43.903197999999996,14295000,0.03600667,36.00667,159000,0.002381705,2.381705,1207000,0.0067746392,6.7746392,1306000,0.0033022945,3.3022945,36.012436,98.664207232536,302.5843,8.731173,1.276416
,Low-income countries,2010,521168130,11425406,0.024330731,24.330731,1.8896025,,6046460,0.012876111,128.76111,,,10731000,0.023667177,23.667177000000002,251000,0.00062665925,0.62665925,21729000,0.04792322,47.92322,18831000,0.041531693,41.531693000000004,816000,0.0018247461,1.8247461,3000,0.000019683128,0.019683128,1153000,0.0028241198,2.8241198,41.528595,113.77697146497002,345.7855,10.052647,1.4745548
,Low-income countries,2011,536034100,10963694,0.022698114,22.698113999999997,1.9370666,,5659947,0.011717777,117.17777000000001,,,10747000,0.023037944,23.037944,308000,0.0007467421,0.7467421000000001,21870000,0.046881907,46.881907,19011000,0.040753175,40.753175000000006,803000,0.0017450823,1.7450823,0,0,0,1003000,0.0023875732,2.3875732000000003,40.74901,111.64112217126,339.31778,9.860488,1.4563164
,Low-income countries,2012,550791360,12906098,0.026574714,26.574714,2.0749574,,6219934,0.012807354,128.07354,,,12403000,0.024102151,24.102151,514000,0.0011192232,1.1192232,24412000,0.047438662,47.438662,21246000,0.041286327,41.286327,789000,0.0015526137,1.5526137,1000,0.000004436791,0.004436791,1327000,0.0028418247,2.8418247,41.28428,113.10761530728001,345.65427,10.077102,1.4473627
,Low-income countries,2013,564891300,12984972,0.026075814,26.075813999999998,2.1829176,,5948448,0.011945395,119.45394999999999,,,14044000,0.02662436,26.62436,374000,0.00079414994,0.79414994,25093000,0.047570854,47.570854000000004,21769000,0.041269276,41.269276,964000,0.0018754068,1.8754068000000002,0,0,0,1339000,0.00283884,2.83884,41.2704,113.06958791040002,346.6282,10.077763,1.4688845
,Low-income countries,2014,579035800,12488154,0.024455901,24.455900999999997,2.058379,,6066985,0.011881147,118.81147,,,13864000,0.02515286,25.15286,266000,0.0004993486,0.49934860000000003,24808000,0.04500809,45.00809,20466000,0.037130583,37.130583,651000,0.0011952679,1.1952679,1595000,0.0070262584,7.0262584,1304000,0.002602027,2.6020269999999996,37.12676,101.71714966776,309.97604,8.993372,1.3833215
,Low-income countries,2015,593799100,13103199,0.02500615,25.00615,2.4368904,,5377016,0.0102615,102.615,,,13245000,0.023421714,23.421714,300000,0.00053677574,0.5367757400000001,25648000,0.04535448,45.35448,20873000,0.036910642,36.910642,742000,0.0013276254,1.3276253999999998,2004000,0.007421218,7.4212180000000005,1315000,0.0025573215,2.5573215,36.90957,101.12210857782001,309.75925,8.975699,1.3578041
,Low-income countries,2016,609614600,11520507,0.021396693,21.396693000000003,2.0764534,,5548165,0.010304441,103.04441,,,15762000,0.02713421,27.13421,147000,0.00026042442,0.26042442,26702000,0.045967367,45.967367,21594000,0.03717397,37.17397,561000,0.0009770938,0.9770937999999999,2604000,0.009374573,9.374573,1198000,0.0022678208,2.2678208,37.171288,101.839144187088,313.02643,9.073615,1.3214514
,Low-income countries,2017,626187700,11512792,0.020786164,20.786164,2.152896,,5347584,0.009654978,96.54978,,,15692000,0.026272949,26.272949,196000,0.00032919683,0.32919683,26726000,0.04474706,44.74706,22142000,0.037072115,37.072115000000004,694000,0.0011754907,1.1754906999999999,1734000,0.0060659163,6.0659163,1174000,0.0021609305,2.1609305,37.07308,101.57008117608,310.58218,9.002166,1.32486
,Low-income countries,2018,643420800,10674959,0.01873405,18.73405,2.143613,,4979891,0.008739474,87.39474,,,15883000,0.025860962,25.860962,331000,0.00054517074,0.54517074,26724000,0.043512456,43.512456,22261000,0.036245726,36.245726,761000,0.0012494373,1.2494373,1825000,0.006205786,6.205786,961000,0.0017196931,1.7196931,36.246002,99.30411407545199,304.8156,8.840042,1.2749658
,Low-income countries,2019,661633000,14323141,0.024425868,24.425868,2.3866885,,6001261,0.010234208,102.34208,,,14872000,0.023542626,23.542626000000002,375000,0.0006163723,0.6163723,27774000,0.043966707,43.966707,22474000,0.03557672,35.57672,795000,0.0012624363,1.2624362999999998,2203000,0.007836585,7.836585,1317000,0.0022905981,2.2905981,35.581966,97.48483738131601,300.31125,8.6984005,1.2357403
,Low-income countries,2020,680258940,14594238,0.024193574,24.193573999999998,2.2808945,,6398471,0.010607054,106.07054,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Lower-middle-income countries,1961,1016193150,21521472,0.028652301,28.652301,0.8083661,,26623424,0.035444707,354.44707,,,8811000,0.00921614,9.21614,202000,0.00021140861,0.21140861,31181000,0.032614738,32.614737999999996,27607000,0.028876401,28.876400999999998,376000,0.0004549632,0.45496319999999996,3000,0.0000072849803,0.0072849803,1077000,0.0011651538,1.1651538,28.876547,79.113826606122,239.6511,6.944075,1.1187876
,Lower-middle-income countries,1962,1040961800,24814556,0.032259624,32.259624,0.8988102,,27608226,0.035891473,358.91473,,,8657000,0.008836667,8.836667,267000,0.0002726952,0.2726952,32394000,0.033066303,33.066303,28519000,0.029110882,29.110882,438000,0.0005174774,0.5174774000000001,3000,0.0000070969695,0.0070969695,1173000,0.001238556,1.238556,29.109976,79.753358106576,242.00085,7.008316,1.1307971
,Lower-middle-income countries,1963,1066456100,23532008,0.029869797,29.869797,0.8386538,,28059264,0.03561636,356.1636,,,10398000,0.010356118,10.356117999999999,360000,0.00035875058,0.35875058,32826000,0.03269378,32.69378,29022000,0.028905103,28.905103,429000,0.000494808,0.494808,2000,0.000004608175,0.004608175,1167000,0.0012024327,1.2024327000000001,28.90717,79.19772523542001,240.06554,6.9522524,1.1209253
,Lower-middle-income countries,1964,1092569000,22308156,0.027645981,27.645981,0.78730714,,28334756,0.03511461,351.1461,,,11690000,0.011359888,11.359888,315000,0.00030627445,0.30627445,36143000,0.035122365,35.122365,32401000,0.031486034,31.486034000000004,393000,0.00044251257,0.44251257,3000,0.000006730845,0.006730845,1089000,0.0010948932,1.0948932,31.485512,86.261675849712,261.83337,7.5787687,1.2271593
,Lower-middle-income countries,1965,1118650900,26355540,0.031898506,31.898506,0.8870207,,29712430,0.0359614,359.614,,,13692000,0.012989419,12.989419,404000,0.00038348016,0.38348016,39066000,0.037061397,37.061397,34438000,0.032670874,32.670874000000005,760000,0.0008359827,0.8359827,3000,0.000006557738,0.006557738,1278000,0.0012545417,1.2545417,32.66674,89.49791691323999,271.6488,7.8505816,1.265141
,Lower-middle-income countries,1966,1144744100,23414876,0.027688846,27.688845999999998,0.809929,,28909788,0.034186758,341.86758,,,15343000,0.014217628,14.217628,228000,0.0002113921,0.2113921,40120000,0.037177294,37.177293999999996,35724000,0.03310373,33.10373,734000,0.0007892099,0.7892099,3000,0.0000063905336,0.0063905336,1268000,0.0012159528,1.2159528,33.10088,90.68734155888,274.98837,7.961889,1.286246
,Lower-middle-income countries,1967,1171564500,25059824,0.028955473,28.955472999999998,0.8572751,,29231950,0.03377617,337.7617,,,16795000,0.015199857,15.199857000000002,272000,0.00024629966,0.24629966000000003,41012000,0.037116792,37.116792000000004,36407000,0.03294916,32.94916,747000,0.00078502175,0.7850217500000001,5000,0.0000103732755,0.010373275500000001,1294000,0.0012120404,1.2120404,32.95174,90.27873882324,272.59634,7.917481,1.2704262
,Lower-middle-income countries,1968,1199280300,34510196,0.038950883,38.950883,1.0437044,,33065104,0.03731984,373.1984,,,14703000,0.0129925,12.9925,325000,0.0002873453,0.28734529999999997,43824000,0.038725656,38.725656,38474000,0.033998057,33.998056999999996,807000,0.00082866417,0.8286641699999999,7000,0.000014140837,0.014140837,1579000,0.001444202,1.444202,33.997005,93.14247852063001,281.35663,8.173053,1.3000453
,Lower-middle-income countries,1969,1227808400,34863836,0.038430676,38.430676,1.0329037,,33753232,0.03720645,372.0645,,,9716000,0.008381582,8.381582,201000,0.00017348703,0.17348703,47783000,0.04122037,41.22037,42070000,0.03629201,36.29201,882000,0.0008847505,0.8847505,8000,0.000015736285,0.015736285,1642000,0.0014662098,1.4662098000000001,36.292507,99.43152503308201,300.84668,8.703929,1.392905
,Lower-middle-income countries,1970,1256736400,38048184,0.040947534,40.947534,1.0879828,,34971312,0.037636198,376.36198,,,11376000,0.009581977,9.581977,272000,0.00022922688,0.22922688,49992000,0.042108137,42.108137,44022000,0.03707962,37.07962,937000,0.00091812835,0.91812835,3000,0.0000057483458,0.0057483458,1750000,0.0015258685,1.5258685,37.081673,101.59362364159801,307.1627,8.882239,1.4213138
,Lower-middle-income countries,1971,1285457800,41066440,0.04321075,43.21075,1.1391506,,36050052,0.03793243,379.32430000000005,,,11968000,0.009850117,9.850117000000001,93000,0.00007658306,0.07658306,51366000,0.042276163,42.276163,44726000,0.03681119,36.81119,1020000,0.00097631937,0.9763193699999999,4000,0.0000074801806,0.0074801806,2013000,0.0017152168,1.7152167999999999,36.81132,100.85293049832,304.84943,8.824634,1.4126571
,Lower-middle-income countries,1972,1315146500,45237216,0.046526715,46.526715,1.2060636,,37508148,0.03857733,385.7733,,,10437000,0.008391991,8.391990999999999,353000,0.00028398327,0.28398326999999995,58639000,0.047149368,47.149367999999996,51660000,0.04153782,41.53782,1096000,0.0010248104,1.0248104,4000,0.0000072992575,0.0072992575,2210000,0.0018397908,1.8397908,41.536587,113.798867355162,345.13135,9.983246,1.5934143
,Lower-middle-income countries,1973,1346554600,43541232,0.043723125,43.723125,1.1436095,,38073512,0.038232565,382.32565000000005,,,15193000,0.011924328,11.924328,496000,0.0003894927,0.38949269999999997,60884000,0.047785215,47.785215,53811000,0.042233925,42.233925,1164000,0.0010630452,1.0630452,4000,0.000007110594,0.0071105940000000005,2252000,0.0018300215,1.8300215,42.235683,115.71419884285801,350.37662,10.141529,1.6223143
,Lower-middle-income countries,1974,1378703100,41004216,0.0401967,40.1967,1.0978093,,37350944,0.03661537,366.1537,,,19694000,0.015087708,15.087708,59000,0.00004522374,0.04522374,59619000,0.04567452,45.67452,52457000,0.040187664,40.187664,1425000,0.0012710362,1.2710362,4000,0.0000069266516,0.0069266516,2251000,0.0017854981,1.7854981,40.187313,110.10222629623802,332.9197,9.629186,1.5373752
,Lower-middle-income countries,1975,1411532800,45050724,0.04310634,43.10634,1.2362883,,36440304,0.034867544,348.67544,,,23732000,0.01774816,17.74816,50000,0.000037412086,0.037412086000000004,61371000,0.04589678,45.89678,53293000,0.039855585,39.855585,1899000,0.0016539197,1.6539197,9000,0.000015175715,0.015175715000000001,2449000,0.0018962638,1.8962638,39.855892,109.194223565592,330.14673,9.564518,1.5196702
,Lower-middle-income countries,1976,1444952600,51675404,0.04792125,47.92125,1.31197,,39387644,0.036526177,365.26177,,,20878000,0.015243699,15.243699,52000,0.00003798622,0.03798622,56382000,0.04116631,41.166309999999996,47937000,0.035000343,35.000343,1801000,0.0015313023,1.5313023,3000,0.0000049243645,0.0049243645,2569000,0.0019420863,1.9420863000000002,35.000576,95.89198808217601,287.962,8.327301,1.3251331
,Lower-middle-income countries,1977,1479373700,49809104,0.045082,45.081999999999994,1.2622262,,39461312,0.035716258,357.16258,,,16734000,0.011926445,11.926445000000001,148000,0.00010553407,0.10553407000000001,65936000,0.046993073,46.993073,56962000,0.040597238,40.597238,1911000,0.0015861321,1.5861321,5000,0.000007988718,0.007988717999999999,2551000,0.0018825773,1.8825773,40.60008,111.23309477808,335.059,9.716177,1.5302287
,Lower-middle-income countries,1978,1514934100,53160320,0.046954866,46.954865999999996,1.3339912,,39850576,0.035198785,351.98785000000004,,,20292000,0.014113696,14.113696000000001,784000,0.00054556894,0.54556894,74688000,0.05194775,51.94775,65600000,0.045626774,45.626774000000005,1864000,0.001510135,1.510135,7000,0.000010883578,0.010883578,2782000,0.0020037368,2.0037368,45.62518,125.00049190068,376.40695,10.911073,1.7181884
,Lower-middle-income countries,1979,1551698600,58692384,0.050574113,50.574113,1.4176813,,41400264,0.035673823,356.73823,,,20218000,0.013720156,13.720156000000001,553000,0.00037545772,0.37545772,77602000,0.052661564,52.661564,68319000,0.04636202,46.362019999999994,1637000,0.0012943433,1.2943433,14000,0.000021173879,0.021173879,2830000,0.001988861,1.9888610000000002,46.361324,127.01732475722402,383.46896,11.117816,1.7563821
,Lower-middle-income countries,1980,1590635400,56685748,0.047598675,47.598675,1.3527678,,41903532,0.035186138,351.86138,,,21843000,0.014450263,14.450263,257000,0.00017010188,0.17010188,79588000,0.05265154,52.65154,70284000,0.046496466,46.496466,1767000,0.0013626693,1.3626693,19000,0.000027927445,0.027927445,2995000,0.00205195,2.0519499999999997,46.49829,127.39257406854,383.07892,11.110037,1.7576554
,Lower-middle-income countries,1981,1631782800,61067216,0.04991955,49.91955,1.4471116,,42199384,0.034495994,344.95994,,,21555000,0.013890131,13.890131,60000,0.000038682905,0.038682905000000004,82422000,0.053113077,53.113077000000004,71826000,0.04628497,46.28497,1916000,0.0014400014,1.4400013999999999,625000,0.0008916892,0.8916892000000001,3138000,0.00209414,2.09414,46.288227,126.81705900580201,381.3152,11.059356,1.7509491
,Lower-middle-income countries,1982,1673454300,64203056,0.051115718,51.115717999999994,1.5291123,,41987144,0.03342836,334.2836,,,22775000,0.014300751,14.300751,71000,0.0000446031,0.0446031,84946000,0.05333882,53.338820000000005,73718000,0.046288595,46.288595,2189000,0.0016039432,1.6039432,588000,0.0008145503,0.8145503000000001,3355000,0.0021815912,2.1815912,46.288807,126.818648046882,381.2795,11.070393,1.7557355
,Lower-middle-income countries,1983,1715002800,69634408,0.054045565,54.045564999999996,1.5916731,,43749188,0.03395519,339.55190000000005,,,26243000,0.016068859,16.068859,207000,0.00012680763,0.12680763,92288000,0.056508888,56.508888,80469000,0.049271993,49.271993,2169000,0.0015509367,1.5509367,697000,0.0009390952,0.9390952,3500000,0.002219302,2.219302,49.27322,134.99512193772,406.81827,11.817543,1.8810492
,Lower-middle-income countries,1984,1757033300,70966048,0.05370957,53.70957,1.5954059,,44481496,0.033665143,336.65143,,,25555000,0.015264163,15.264163,337000,0.00020138557,0.20138556999999999,93454000,0.055820666,55.820665999999996,81002000,0.04838301,48.38301,2331000,0.0016271197,1.6271197,636000,0.0008342012,0.8342012,3734000,0.0023096506,2.3096506,48.38661,132.56605346886,399.6672,11.600692,1.8475351
,Lower-middle-income countries,1985,1799806500,73152080,0.05398708,53.98708,1.652523,,44266904,0.03266949,326.6949,,,25032000,0.014587637,14.587637,369000,0.00021513716,0.21513716,95669000,0.055752024,55.752024,83080000,0.048415665,48.415665,2490000,0.0016968418,1.6968418,714000,0.00091181713,0.91181713,3768000,0.0022738855,2.2738855,48.41309,132.63860141333998,400.00073,11.608513,1.8527992
,Lower-middle-income countries,1986,1843201200,79457792,0.057192605,57.192605,1.8254027,,43528908,0.0313315,313.315,,,24172000,0.013746904,13.746904,277000,0.00015760519,0.15760519,101166000,0.057534307,57.534307,87692000,0.049871486,49.871486,2649000,0.0017627088,1.7627088,880000,0.0010945969,1.0945969,3944000,0.0023226691,2.3226690999999997,49.87159,136.63449178433999,412.43985,11.966688,1.9075544
,Lower-middle-income countries,1987,1886925400,74945584,0.05263706,52.63706,1.6682199,,44925484,0.03155283,315.52829999999994,,,23542000,0.013071654,13.071654,358000,0.00019886935,0.19886935,105703000,0.058691405,58.691405,92327000,0.051264405,51.264405,2965000,0.0019273575,1.9273574999999998,714000,0.0008655821,0.8655821,3938000,0.0022641872,2.2641872,51.263687,140.448456129762,424.55835,12.336366,1.9702151
,Lower-middle-income countries,1988,1930937100,77314024,0.05300775,53.00775,1.7824943,,43374064,0.029737964,297.37964,,,27366000,0.014841232,14.841232,119000,0.000064565844,0.06456584400000001,108518000,0.05885189,58.85189,95092000,0.05157065,51.57065,2695000,0.0017119867,1.7119867,756000,0.00089366105,0.8936610500000001,4087000,0.002295153,2.295153,51.570076,141.287878039176,426.4888,12.415507,1.9834939
,Lower-middle-income countries,1989,1975269200,86719904,0.058064383,58.064383,1.8987727,,45671556,0.030579953,305.79953,,,31625000,0.016757581,16.757581000000002,89000,0.000047181107,0.047181107,114531000,0.060688145,60.688145,99267000,0.052599996,52.599996000000004,3139000,0.0019492848,1.9492848,892000,0.0010286949,1.0286949,4578000,0.0025119388,2.5119388,52.60004,144.10969718904,435.40182,12.63336,2.0274231
,Lower-middle-income countries,1990,2020653200,85280696,0.055759516,55.759516000000005,1.871741,,45562232,0.029790187,297.90187,,,26340000,0.013636407,13.636407,424000,0.00021960773,0.21960773,102855000,0.05324877,53.24877,89333000,0.046248335,46.248335000000004,3326000,0.0020189586,2.0189586,893000,0.0010043139,1.0043139,4443000,0.0023818954,2.3818954,46.24748,126.70542339048001,380.75702,11.040608,1.7733092
,Lower-middle-income countries,1991,2066065800,94947056,0.060657393,60.657393,2.0219703,,46957688,0.029999152,299.99152000000004,,,26654000,0.013488931,13.488931,754000,0.00038175384,0.38175383999999996,122128000,0.061805964,61.805963999999996,107812000,0.05456099,54.56099,3524000,0.0020919382,2.0919382,945000,0.0010371162,1.0371162,4809000,0.0025203042,2.5203042,54.55834,149.47490261484,451.53033,13.103793,2.088002
,Lower-middle-income countries,1992,2110223500,115595352,0.0686697,68.6697,2.1710513,,53243952,0.0316297,316.29699999999997,,,37532000,0.017849645,17.849645000000002,1023000,0.00048673362,0.48673362000000003,149867000,0.071274444,71.274444,124743000,0.05932586,59.32586,11131000,0.006170139,6.170139,936000,0.00094623555,0.94623555,6159000,0.0030292918,3.0292918,59.32665,162.53876549790002,487.38724,14.1755295,2.1933625
,Lower-middle-income countries,1993,2153745200,120027232,0.069869645,69.86964499999999,2.2027285,,54490252,0.03171959,317.1959,,,36077000,0.016811647,16.811647,513000,0.00023915757,0.23915757,151491000,0.07059382,70.59382000000001,125534000,0.058498025,58.498025000000005,11331000,0.0061592082,6.1592082,995000,0.0009858237,0.9858237000000001,6881000,0.0033165426,3.3165426,58.49847,160.26977921922,476.94644,13.867714,2.139435
,Lower-middle-income countries,1994,2197553400,116472896,0.06635194,66.35194,2.1798851,,53430744,0.030438274,304.38274,,,35031000,0.01599967,15.99967,2282000,0.0010427019,1.0427019,156159000,0.07132232,71.32231999999999,129517000,0.059154153,59.154153,11746000,0.0062626246,6.2626246,930000,0.0009030608,0.9030608,7023000,0.003318089,3.318089,59.154644,162.067516187544,482.23648,14.011407,2.175295
,Lower-middle-income countries,1995,2241781800,125629960,0.07013966,70.13966,2.288593,,54893968,0.030647501,306.47501,,,36208000,0.016211905,16.211904999999998,2534000,0.0011350666,1.1350666,158160000,0.070815146,70.815146,131594000,0.058920387,58.920387,11846000,0.0061950446,6.195044599999999,1072000,0.0010202416,1.0202416,6143000,0.002845581,2.8455809999999997,58.919792,161.424086056992,480.6362,13.956268,2.175299
,Lower-middle-income countries,1996,2285832700,126797696,0.069414824,69.414824,2.1982923,,57680088,0.031576704,315.76703999999995,,,34326000,0.015073972,15.073972,4102000,0.0018021236,1.8021236,156673000,0.06880162,68.80162,132621000,0.05823939,58.23939,9364000,0.0048046065,4.8046065,1064000,0.0009929873,0.9929873,5887000,0.002675043,2.675043,58.24101,159.56440936326,474.70996,13.793501,2.1442285
,Lower-middle-income countries,1997,2330207700,132951384,0.07138375,71.38374999999999,2.3478775,,56626204,0.030403525,304.03525,,,40030000,0.017245116,17.245116000000003,1894000,0.0008162892,0.8162891999999999,163518000,0.07044434,70.44434,139149000,0.059946053,59.946053,9478000,0.004772729,4.772729,1051000,0.0009618598,0.9618597999999999,6167000,0.002749582,2.749582,59.947372,164.239373700072,489.4953,14.212919,2.2220747
,Lower-middle-income countries,1998,2375067100,135490816,0.07135383,71.35382999999999,2.2881305,,59214640,0.031184338,311.84337999999997,,,36575000,0.015459934,15.459934,3661000,0.0015481241,1.5481241,168067000,0.07104046,71.04046,141714000,0.059901275,59.901275,11480000,0.0056751836,5.6751835999999996,1161000,0.001041841,1.041841,6317000,0.0027638741,2.7638741,59.899357,164.10782575618202,489.01956,14.195185,2.2255738
,Lower-middle-income countries,1999,2419995100,132199752,0.06830331,68.30331000000001,2.3149087,,57107976,0.029505836,295.05836,,,39992000,0.0165913,16.5913,5336000,0.0022146485,2.2146484999999996,168987000,0.070106864,70.106864,144874000,0.060103215,60.103215,9591000,0.00465649,4.65649,1183000,0.0010410718,1.0410718,6305000,0.002707956,2.7079560000000003,60.101982,164.662962736932,491.0215,14.259807,2.2318218
,Lower-middle-income countries,2000,2465592600,134459216,0.06815043,68.15043,2.3979864,,56071720,0.028419856,284.19856,,,42390000,0.01726182,17.26182,2257000,0.0009194656,0.9194656,173171000,0.070517726,70.517726,149240000,0.06077268,60.77268,8330000,0.0039723017,3.9723017,1881000,0.00162281,1.6228099999999999,6582000,0.0027751066,2.7751066,60.771385,166.49694354051002,495.7152,14.392116,2.247247
,Lower-middle-income countries,2001,2511799300,141598672,0.070407294,70.407294,2.5036023,,56557980,0.028122399,281.22399,,,39046000,0.015608362,15.608362000000001,7530000,0.0030113151,3.0113151,175244000,0.07005255,70.05255000000001,147631000,0.059014447,59.014447,11441000,0.0053592646,5.3592646,1671000,0.0014132457,1.4132457,6785000,0.0028084412,2.8084412000000003,59.01325,161.6801353695,480.89822,13.968007,2.1860342
,Lower-middle-income countries,2002,2556960300,146808528,0.0716752,71.67519999999999,2.5745776,,57022376,0.027839594,278.39594,,,41794000,0.016412536,16.412536,14862000,0.005838748,5.838748000000001,178584000,0.07013007,70.13007,148820000,0.05844173,58.44173,14609000,0.0067275907,6.7275907,1673000,0.0013888656,1.3888656,6951000,0.0028267207,2.8267206999999996,58.44118,160.11282031668,476.09988,13.831629,2.155352
,Lower-middle-income countries,2003,2601596200,138147216,0.06626285,66.26285,2.5132477,,54967608,0.026365425,263.65425,,,37053000,0.014301736,14.301736,8457000,0.0032655993,3.2655993000000003,170585000,0.06584249,65.84249,146026000,0.05636319,56.36319,8846000,0.004007011,4.007011,1738000,0.001417118,1.4171179999999999,6611000,0.002642691,2.642691,56.362606,154.418097085956,458.67554,13.327479,2.0769203
,Lower-middle-income countries,2004,2646723000,152006384,0.07163406,71.63406,2.601571,,58428688,0.027534924,275.34924,,,34718000,0.013172576,13.172576,6549000,0.0024858385,2.4858385,178327000,0.067660175,67.66017500000001,149066000,0.056558076,56.558076,12193000,0.0054332707,5.4332707000000005,1711000,0.0013698954,1.3698954,7523000,0.0029563599,2.9563599,56.555275,154.94595735465,459.93707,13.358689,2.0863576
,Lower-middle-income countries,2005,2691407000,149866048,0.06942638,69.42638,2.529504,,59247204,0.027446637,274.46637,,,40235000,0.01501306,15.01306,9088000,0.0033924766,3.3924765999999997,180810000,0.067466415,67.466415,149372000,0.055735823,55.735822999999996,14320000,0.0062802597,6.280259699999999,1983000,0.0015594692,1.5594692,7541000,0.0029146157,2.9146157,55.733734,152.695160116884,452.30643,13.129827,2.0498722
,Lower-middle-income countries,2006,2735471900,148810080,0.0678105,67.81049999999999,2.547686,,58409896,0.026616504,266.16504,,,48631000,0.017854445,17.854445,6776000,0.0024888092,2.4888092,188995000,0.06938785,69.38785,153504000,0.056357644,56.357644,16053000,0.006932216,6.9322159999999995,1913000,0.0014782345,1.4782345000000001,9588000,0.00364659,3.6465899999999998,56.356213,154.400582017638,458.35938,13.285906,2.0895283
,Lower-middle-income countries,2007,2779588400,152656464,0.06844735,68.44735,2.549487,,59877320,0.026847497,268.47497000000004,,,46284000,0.01672387,16.723869999999998,4521000,0.0016342823,1.6342823,190969000,0.06900313,69.00313,154746000,0.055914614,55.914614,16260000,0.0069153197,6.9153197,2005000,0.0015224105,1.5224105,9815000,0.0036741972,3.6741972,55.916153,153.19493819407802,455.23682,13.208214,2.0780113
,Lower-middle-income countries,2008,2823712500,157368528,0.06944918,69.44918,2.695583,,58380144,0.025764065,257.64065,,,48665000,0.017310264,17.310264,9987000,0.00355394,3.55394,198775000,0.07070477,70.70477,158230000,0.056282815,56.282815,19110000,0.008005947,8.005946999999999,2391000,0.0017841666,1.7841666,10899000,0.004016836,4.0168360000000005,56.28302,154.20005325252,458.4748,13.307107,2.103083
,Lower-middle-income countries,2009,2868312600,169580544,0.07366544,73.66544,2.7671945,,61282484,0.026620984,266.20984,,,55839000,0.019554168,19.554168,15009000,0.0052582673,5.2582673,201048000,0.07040467,70.40467,160911000,0.05634916,56.349160000000005,17716000,0.0073115937,7.3115936999999995,2720000,0.0019945782,1.9945781999999999,11362000,0.004122948,4.122948,56.349155,154.38124503153003,458.38416,13.284827,2.1016667
,Lower-middle-income countries,2010,2914138600,161333072,0.068965524,68.965524,2.644875,,60998368,0.026075153,260.75153,,,52030000,0.017883824,17.883824,7424000,0.0025529026,2.5529026,205379000,0.070593156,70.59315600000001,167917000,0.057716664,57.716664,18387000,0.0063391756,6.3391756,2770000,0.0021341937,2.1341937,8925000,0.0036024218,3.6024218,57.715687,158.125168281762,470.03857,13.638561,2.1848967
,Lower-middle-income countries,2011,2960590300,174451104,0.07338589,73.38588999999999,2.8086925,,62111144,0.026128132,261.28132,,,56161000,0.019001035,19.001034999999998,11143000,0.0037716853,3.7716853,214138000,0.072449625,72.449625,169477000,0.057339404,57.339403999999995,19501000,0.006617826,6.617826,4704000,0.003351448,3.351448,9463000,0.0037594521,3.7594521,57.342422,157.102524456372,466.41187,13.539915,2.1500702
,Lower-middle-income countries,2012,3006968000,173168288,0.071709365,71.70936499999999,2.7922413,,62017668,0.02568165,256.8165,,,58319000,0.019427009,19.427008999999998,17787000,0.005927761,5.927761,214725000,0.0715284,71.5284,175421000,0.058435593,58.435593000000004,20949000,0.006999644,6.999644,2890000,0.0020991946,2.0991946,9644000,0.0037722196,3.7722196,58.436417,160.099771001742,476.0591,13.829365,2.1890688
,Lower-middle-income countries,2013,3053129000,183356016,0.074764885,74.764885,2.929441,,62590784,0.025521895,255.21895,,,57689000,0.018926779,18.926779,18561000,0.006092257,6.092257,226029000,0.07415626,74.15626,181806000,0.059647452,59.647451999999994,20616000,0.006784308,6.784308,3160000,0.0021690622,2.1690622,10006000,0.0038545136,3.8545136,59.645527,163.41240110560202,486.27686,14.118018,2.2391884
,Lower-middle-income countries,2014,3099123700,187607872,0.07534765,75.34765,2.9900045,,62745012,0.025199844,251.99844,,,69828000,0.02256959,22.56959,19003000,0.0061438973,6.1438973,228012000,0.07369733,73.69733000000001,183529000,0.05931967,59.319669999999995,21359000,0.006907126,6.907126000000001,3415000,0.0022732788,2.2732788,12128000,0.004602383,4.602383,59.31868,162.51692988168,486.4715,14.128835,2.2504795
,Lower-middle-income countries,2015,3144964400,184215456,0.07289493,72.89493,2.848478,,64671536,0.025590833,255.90833,,,66144000,0.021067472,21.067472,19198000,0.006116162,6.116161999999999,229281000,0.0730281,73.0281,185893000,0.059208628,59.208628,18257000,0.005830239,5.830239,4387000,0.002768863,2.768863,11844000,0.0044290414,4.4290414,59.206657,162.210017555982,485.00568,14.082288,2.2426057
