Product,Country,Year,Population,Production (t),production__tonnes__per_capita,Production per capita (kg),Yield (t/ha),Yield (kg/animal),Land Use (ha),area_harvested__ha__per_capita,Land Use per capita (m²),Producing or slaughtered animals,Producing or slaughtered animals per capita,Imports (t),imports__tonnes__per_capita,Imports per capita (kg),Exports (t),exports__tonnes__per_capita,Exports per capita (kg),Domestic supply (t),domestic_supply__tonnes__per_capita,Domestic supply per capita (kg),Food (t),food__tonnes__per_capita,Food per capita (kg),Animal feed (t),feed__tonnes__per_capita,Animal feed per capita (kg),Other uses (t),other_uses__tonnes__per_capita,Other uses per capita (kg),Supply chain waste (t),waste_in_supply_chain__tonnes__per_capita,Supply chain waste per capita (kg),Food supply (kg per capita per year),Food supply (g per capita per day),Food supply (kcal per capita per day),Food supply (Protein g per capita per day),Food supply (Fat g per capita per day)
,Mozambique,1989,13087606,65000,0.004966531,4.966531,10.8333,,6000,0.000458449,4.58449,,,2000,0.00015281634,0.15281634,0,0,0,67000,0.0051193475,5.119347500000001,58000,0.004431674,4.431674,,,,0,0,0,3000,0.0002292245,0.2292245,4.421466,12.113605358315999,8.1879,0.18422773,0.010234874
,Mozambique,1990,13303461,70000,0.0052617886,5.2617886,12.071,,5799,0.0004359016,4.359016,,,0,0,0,0,0,0,70000,0.0052617886,5.2617886,60000,0.0045101047,4.510104699999999,,,,0,0,0,4000,0.00030067362,0.30067362000000003,4.5180902,12.3783291912852,9.178965,0.1835793,0.010198849
,Mozambique,1991,13561180,71000,0.0052355328,5.2355328,12.469299,,5694,0.00041987497,4.1987497000000005,,,10000,0.000737399,0.737399,0,0,0,81000,0.0059729316,5.9729316,71000,0.0052355328,5.2355328,,,,0,0,0,4000,0.00029495958,0.29495958,5.2456555,14.371658760393,10.245421,0.21515384,0.010245421
,Mozambique,1992,13816886,70000,0.0050662644,5.066264400000001,12.5448,,5580,0.00040385366,4.0385366,,,8000,0.0005790017,0.5790017000000001,0,0,0,78000,0.0056452663,5.6452663,68000,0.004921514,4.921514,,,,0,0,0,4000,0.00028950084,0.28950084,4.943661,13.544276576886,9.347259,0.20771685,0.010385842
,Mozambique,1993,14206253,72000,0.005068191,5.068191,12.6227,,5704,0.00040151333,4.0151333000000005,,,10000,0.0007039154,0.7039154,0,0,0,82000,0.0057721063,5.7721063,71000,0.004997799,4.997799,,,,0,0,0,4000,0.00028156614,0.28156614,5.0320377,13.786404519670201,9.435071,0.20966823,0.010483411
,Mozambique,1994,14912879,74000,0.0049621537,4.9621537,12.6995,,5827,0.0003907361,3.9073610000000003,,,7000,0.00046939292,0.46939292,0,0,0,81000,0.005431547,5.431547,69000,0.0046268734,4.6268734,,,,0,0,0,4000,0.00026822454,0.26822454,4.6422586,12.7185165851436,9.325966,0.18651932,0.010362184
,Mozambique,1995,15594829,72000,0.004616915,4.616915,12.775,,5636,0.00036140185,3.6140185,,,6000,0.00038474292,0.38474292,0,0,0,78000,0.005001658,5.001658,66000,0.004232172,4.232172,,,,0,0,0,4000,0.0002564953,0.25649530000000004,4.2222867,11.567908651444199,8.198615,0.17422058,0.010248269
,Mozambique,1996,16079560,73000,0.004539925,4.539925,12.6824,,5756,0.00035796998,3.5796998,,,10000,0.0006219076,0.6219076,0,0,0,83000,0.005161833,5.161833000000001,69000,0.0042911624,4.2911624,,,,0,0,0,4000,0.000248763,0.24876299999999998,4.3206315,11.837346456969001,8.190771,0.17405389,0.010238464
,Mozambique,1997,16521724,74000,0.0044789515,4.4789515,12.3912,,5972,0.0003614635,3.6146350000000003,,,13000,0.00078684284,0.7868428399999999,0,0,0,87000,0.005265794,5.265794,76000,0.0046000043,4.6000043,,,,0,0,0,4000,0.00024210548,0.24210548,4.6173544,12.650285900894401,9.214232,0.19452268,0.010238036
,Mozambique,1998,16923202,75000,0.0044317855,4.4317855,12.295099,,6100,0.00036045187,3.6045187000000003,,,14000,0.0008272666,0.8272666,0,0,0,89000,0.005259052,5.2590520000000005,79000,0.0046681473,4.668147299999999,,,,0,0,0,4000,0.00023636188,0.23636188,4.6650186,12.7808727489036,9.2275095,0.19480297,0.010252788
,Mozambique,1999,17337896,76000,0.0043834615,4.3834615,12.5413,,6060,0.00034952338,3.4952338000000003,,,11000,0.00063444837,0.63444837,0,0,0,87000,0.0050179097,5.0179097,77000,0.004441139,4.441139000000001,,,,0,0,0,4000,0.0002307085,0.23070849999999998,4.414111,12.093454673586,8.212299,0.18477675,0.010265375
,Mozambique,2000,17768510,80000,0.004502347,4.502347,12.656199,,6321,0.0003557417,3.557417,,,8000,0.00045023471,0.45023471000000004,0,0,0,88000,0.004952582,4.952582,77000,0.004333509,4.333509,,,,0,0,0,4000,0.00022511736,0.22511736,4.3302426,11.863678237527601,8.22849,0.17485541,0.010285612
,Mozambique,2001,18220724,79184,0.0043458208,4.345820799999999,12.7716,,6200,0.0003402719,3.402719,,,6000,0.00032929538,0.32929538,0,0,0,95000,0.005213843,5.213843,83000,0.0045552524,4.5552524000000005,,,,0,0,0,5000,0.0002744128,0.27441279999999996,4.557125,12.485273847750001,9.279214,0.18558429,0.010310237
,Mozambique,2002,18694948,78880,0.0042193215,4.2193214999999995,12.8847,,6122,0.00032746815,3.2746815000000002,,,9000,0.00048141347,0.48141347,0,0,0,98000,0.005242058,5.242058,85000,0.004546683,4.546683,,,,0,0,0,5000,0.00026745192,0.26745192,4.557445,12.486150560070001,9.300908,0.18601818,0.010334343
,Mozambique,2003,19186758,80306,0.004185491,4.185491000000001,13.017699,,6169,0.00032152384,3.2152384,,,8000,0.00041695422,0.41695422000000004,0,0,0,105000,0.0054725246,5.4725246,92000,0.004794974,4.794974,,,,0,0,0,5000,0.0002605964,0.2605964,4.7852407,13.110248362048202,9.3218975,0.19679563,0.010357664
,Mozambique,2004,19694412,82658,0.004197028,4.197028,12.9862995,,6365,0.0003231881,3.231881,,,7000,0.00035543076,0.35543076,0,0,0,108000,0.005483789,5.483789,94000,0.0047729276,4.7729276,,,,0,0,0,5000,0.00025387912,0.25387912,4.7946687,13.1360784987762,9.340263,0.19718334,0.01037807
,Mozambique,2005,20211124,83540,0.0041333674,4.1333674,13.1332,,6361,0.00031472766,3.1472766,,,2000,0.00009895541,0.09895541000000001,0,0,0,91000,0.004502471,4.502471,80000,0.0039582164,3.9582164,,,,0,0,0,5000,0.00024738853,0.24738853000000002,3.960596,10.850947836696,7.2766857,0.16632424,0.010395265
,Mozambique,2006,20735990,90000,0.00434028,4.34028,13.2353,,6800,0.00032793227,3.2793227000000003,,,14000,0.0006751547,0.6751547,0,0,0,104000,0.0050154347,5.0154347,92000,0.0044367304,4.4367304,,,,0,0,0,5000,0.00024112666,0.24112666,4.4140105,12.093179331123,8.328321,0.17697684,0.010410402
,Mozambique,2007,21280520,100000,0.0046991333,4.6991333,13.3333,,7500,0.000352435,3.52435,,,19000,0.0008928353,0.8928353,0,0,0,119000,0.0055919685,5.5919685,104000,0.0048870984,4.887098399999999,,,,0,0,0,6000,0.00028194799,0.28194799,4.907089,13.444079317614001,9.376603,0.19795051,0.010418449
,Mozambique,2008,21845572,119000,0.005447328,5.447328000000001,14,,8500,0.00038909487,3.8909486999999996,,,19000,0.0008697415,0.8697415,0,0,0,138000,0.0063170698,6.3170698000000005,121000,0.00553888,5.538880000000001,,,,0,0,0,7000,0.00032043108,0.32043108,5.5434194,15.187450259084402,10.419961,0.22923914,0.01041996
,Mozambique,2009,22436660,145000,0.0064626373,6.4626373,14.5,,10000,0.00044569914,4.4569914,,,14000,0.0006239788,0.6239788000000001,0,0,0,159000,0.0070866165,7.0866165,139000,0.006195218,6.195218,,,,0,0,0,8000,0.00035655932,0.35655932,6.1951265,16.972949145339,12.494373,0.24988745,0.020823956
,Mozambique,2010,23073732,178526,0.0077371965,7.7371965,14.246699,,12531,0.0005430851,5.4308510000000005,,,22000,0.0009534652,0.9534652,0,0,0,200000,0.008667865,8.667865,160000,0.006934292,6.934292,16000,0.0006934292,0.6934292000000001,0,0,0,13000,0.0005634112,0.5634112,6.914658,18.944268303708,13.258193,0.28556108,0.02039722
,Mozambique,2011,23760424,189944,0.007994133,7.994133000000001,14.2472,,13332,0.0005611011,5.6110109999999995,,,28000,0.0011784302,1.1784302,0,0,0,218000,0.009174921,9.174921000000001,174000,0.0073231016,7.323101599999999,18000,0.00075756223,0.75756223,0,0,0,14000,0.0005892151,0.5892151,7.3089037,20.0243934983862,14.251345,0.30538598,0.020359064
,Mozambique,2012,24487614,205000,0.008371579,8.371579,14.3961,,14240,0.00058151846,5.815184599999999,,,25000,0.0010209243,1.0209243,0,0,0,230000,0.009392504,9.392503999999999,183000,0.0074731656,7.4731656,19000,0.0007759025,0.7759025,0,0,0,15000,0.00061255455,0.61255455,7.4626727,20.4456784256802,14.214615,0.3045989,0.020306593
,Mozambique,2013,25251738,206000,0.008157854,8.157854,13.5526,,15200,0.00060193875,6.019387500000001,,,33000,0.0013068407,1.3068407000000002,0,0,0,239000,0.009464695,9.464695,194000,0.0076826396,7.6826396,18000,0.00071282225,0.71282225,0,0,0,16000,0.0006336197,0.6336197,7.6930785,21.076927186491,15.183707,0.3137966,0.020244943
,Mozambique,2014,26038704,214267,0.008228789,8.228789,11.7086,,18300,0.00070279994,7.0279994,,,29000,0.0011137268,1.1137268,0,0,0,259000,0.009946732,9.946731999999999,208000,0.007988108,7.988108,19000,0.00072968303,0.7296830299999999,0,0,0,16000,0.00061446993,0.61446993,8.005313,21.932364164238,15.142459,0.3331341,0.020189945
,Mozambique,2015,26843252,235700,0.008780605,8.780605,15.1284,,15580,0.0005804066,5.804066,,,12000,0.00044703973,0.44703973,0,0,0,268000,0.009983887,9.983887000000001,218000,0.008121221,8.121221,19000,0.0007078129,0.7078129000000001,0,0,0,18000,0.0006705596,0.6705596,8.099528,22.190487449328,16.118464,0.33244333,0.02014808
,Mozambique,2016,27696500,246500,0.008900042,8.900042000000001,17,,14500,0.00052353187,5.2353187000000005,,,5000,0.00018052822,0.18052822,0,0,0,259000,0.0093513625,9.3513625,209000,0.00754608,7.54608,19000,0.00068600726,0.68600726,0,0,0,19000,0.00068600726,0.68600726,7.536151,20.646988834626,15.072302,0.31149423,0.0200964
,Mozambique,2017,28569448,294600,0.010311714,10.311714,16.5506,,17800,0.00062304316,6.2304316,,,70000,0.0024501698,2.4501698000000003,0,0,0,327000,0.011445793,11.445793,261000,0.009135634,9.135634,28000,0.0009800679,0.9800678999999999,0,0,0,22000,0.00077005336,0.77005336,9.1253395,25.000929886977005,18.050121,0.37103027,0.020055689
,Mozambique,2018,29423882,322539,0.01096181,10.96181,15.7644,,20460,0.00069535355,6.9535355,,,72000,0.0024469919,2.4469919,,,,318000,0.010807548,10.807548,248000,0.008428528,8.428528,31000,0.001053566,1.053566,0,0,0,24000,0.00081566395,0.81566395,8.440638,23.125035385188,16.039215,0.35085785,0.020049019
,Mozambique,2019,30285602,297859,0.009835004,9.835004,15.7373,,18927,0.00062495045,6.2495045000000005,,,89000,0.0029386901,2.9386901,0,0,0,325000,0.010731172,10.731172,256000,0.008452862,8.452862,30000,0.0009905697,0.9905697,,,,22000,0.0007264178,0.7264178,8.452379,23.157202508154004,16.042475,0.3509291,0.020053092
,Mozambique,2020,31178242,312583,0.010025677,10.025677,15.948899,,19599,0.0006286115,6.286115,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Myanmar,1961,22203106,51800,0.0023330068,2.3330068,2.7849,,18600,0.00083772064,8.3772064,,,0,0,0,6000,0.00027023247,0.27023247,46000,0.0020717822,2.0717822,28000,0.0012610848,1.2610848000000001,,,,,,,5000,0.00022519371,0.22519371000000002,1.2759917,3.4958676362742005,1.9782817,0.059348453,0
,Myanmar,1962,22699698,53519,0.0023576966,2.3576966,2.5249999,,21196,0.00093375694,9.3375694,,,0,0,0,8000,0.0003524276,0.35242759999999995,45000,0.0019824053,1.9824053000000001,27000,0.0011894432,1.1894432,,,,,,,5000,0.00022026725,0.22026725,1.1866413,3.2510720222838003,1.9777355,0.04944339,0
,Myanmar,1963,23210688,63460,0.0027340853,2.7340853,3.1422,,20196,0.0008701164,8.701164,,,0,0,0,2000,0.0000861672,0.0861672,62000,0.0026711833,2.6711833,45000,0.001938762,1.9387619999999999,,,,,,,6000,0.0002585016,0.2585016,1.9476196,5.3359440562296,3.9545574,0.088977545,0.009886393
,Myanmar,1964,23737822,50226,0.0021158638,2.1158637999999996,3.1272,,16061,0.00067659956,6.7659956,,,0,0,0,5000,0.00021063432,0.21063432,45000,0.0018957088,1.8957088,31000,0.0013059328,1.3059328,,,,,,,5000,0.00021063432,0.21063432,1.3150504,3.6028777721904004,1.9775193,0.059325576,0
,Myanmar,1965,24286880,45627,0.0018786687,1.8786687,3.1425998,,14519,0.00059781247,5.9781247,,,0,0,0,2000,0.00008234899,0.08234899000000001,44000,0.0018116777,1.8116777000000002,30000,0.0012352348,1.2352348,,,,,,,5000,0.00020587246,0.20587245999999998,1.2463619,3.4146901028394,1.9783521,0.05935056,0
,Myanmar,1966,24854706,34386,0.0013834805,1.3834805000000001,2.5249999,,13618,0.0005479043,5.479043,,,0,0,0,0,0,0,34000,0.0013679502,1.3679502000000001,25000,0.0010058457,1.0058457,,,,,,,3000,0.00012070149,0.12070149000000001,1.0098345,2.766669835347,1.9800677,0.039601352,0
,Myanmar,1967,25440032,21284,0.0008366342,0.8366342,2.7753,,7669,0.000301454,3.0145399999999998,,,0,0,0,0,0,0,21000,0.00082547066,0.82547066,14000,0.0005503138,0.5503138000000001,,,,,,,2000,0.000078616256,0.078616256,0.5650252,1.5480142310952,0.99127233,0.02973817,0
,Myanmar,1968,26044118,28611,0.001098559,1.098559,3.9397998,,7262,0.00027883454,2.7883454,,,0,0,0,0,0,0,29000,0.0011134952,1.1134952,20000,0.00076792773,0.7679277299999999,,,,,,,3000,0.000115189156,0.115189156,0.7842028,2.1485008004328,0.9926618,0.029779851,0
,Myanmar,1969,26659482,41606,0.0015606455,1.5606455,4.7604,,8740,0.00032783832,3.2783832000000004,,,0,0,0,0,0,0,42000,0.0015754245,1.5754245,33000,0.0012378335,1.2378335,,,,,,,4000,0.00015004042,0.15004042,1.2228265,3.350209555539,1.9883357,0.049708392,0
,Myanmar,1970,27284118,35359,0.0012959554,1.2959554,4.3684998,,8094,0.0002966561,2.966561,,,0,0,0,0,0,0,35000,0.0012827975,1.2827975,26000,0.0009529353,0.9529353,,,,,,,4000,0.00014660544,0.14660543999999998,0.9658007,2.6460292886082,1.9913416,0.039826833,0
,Myanmar,1971,27914954,40244,0.0014416645,1.4416645,4.6029997,,8743,0.0003132013,3.1320129999999997,,,0,0,0,0,0,0,40000,0.0014329237,1.4329237000000001,30000,0.0010746928,1.0746928,,,,,,,4000,0.00014329237,0.14329237,1.076984,2.950641066384,1.9944149,0.049860373,0
,Myanmar,1972,28551956,36989,0.001295498,1.295498,4.6562,,7944,0.00027822962,2.7822962,,,0,0,0,0,0,0,37000,0.0012958832,1.2958832,27000,0.0009456445,0.9456445,,,,,,,4000,0.00014009548,0.14009548,0.9488369,2.5995531246894,1.9975514,0.039951026,0
,Myanmar,1973,29165356,50294,0.0017244432,1.7244432,4.9712,,10117,0.00034688416,3.4688416,,,0,0,0,0,0,0,50000,0.0017143628,1.7143628,39000,0.001337203,1.337203,,,,,,,5000,0.00017143627,0.17143627,1.3320359,3.6494133881634,2.0030615,0.060091842,0
,Myanmar,1974,29751938,57575,0.001935168,1.935168,5.4614997,,10542,0.00035432985,3.5432984999999997,,,0,0,0,0,0,0,58000,0.0019494528,1.9494528,45000,0.0015125065,1.5125065,,,,,,,6000,0.00020166753,0.20166752999999998,1.5183774,4.1599380405924,3.0166438,0.070388354,0
,Myanmar,1975,30344282,45813,0.0015097738,1.5097737999999998,4.3416,,10552,0.0003477426,3.477426,,,0,0,0,0,0,0,46000,0.0015159363,1.5159363,34000,0.0011204747,1.1204747,,,,,,,5000,0.00016477569,0.16477568999999997,1.1309518,3.0984980512068003,2.0195568,0.05048892,0
,Myanmar,1976,30941380,54623,0.0017653705,1.7653705,4.858,,11244,0.00036339686,3.6339686,,,0,0,0,0,0,0,55000,0.0017775549,1.7775549000000002,42000,0.0013574056,1.3574056,,,,,,,5000,0.00016159589,0.16159589,1.3488109,3.6953722918134,2.028287,0.06084861,0
,Myanmar,1977,31554606,57307,0.0018161215,1.8161215,4.7976,,11945,0.00037855012,3.7855012,,,0,0,0,0,0,0,57000,0.0018063923,1.8063923000000002,45000,0.0014260992,1.4260992,,,,,,,6000,0.00019014657,0.19014657000000001,1.4153905,3.8777821530030003,3.0547996,0.06109599,0
,Myanmar,1978,32185602,54285,0.0016866237,1.6866237,4.8322,,11234,0.00034903805,3.4903805,,,0,0,0,0,0,0,54000,0.0016777689,1.6777689,41000,0.0012738615,1.2738615,,,,,,,5000,0.00015534897,0.15534897,1.2775899,3.5002462663674,2.044144,0.051103596,0
,Myanmar,1979,32821776,54898,0.001672609,1.672609,4.9311,,11133,0.00033919554,3.3919554,,,0,0,0,0,0,0,55000,0.0016757167,1.6757167000000002,42000,0.0012796383,1.2796383,,,,,,,5000,0.00015233789,0.15233789,1.2825707,3.5138922936282,2.0521133,0.05130283,0
,Myanmar,1980,33465782,121412,0.0036279445,3.6279445,10.0891,,12034,0.00035959118,3.5959118,,,0,0,0,0,0,0,121000,0.0036156334,3.6156334,101000,0.003018008,3.018008,,,,,,,12000,0.00035857523,0.35857522999999997,3.0080576,8.2412536162176,5.1507835,0.13392037,0.010301567
,Myanmar,1981,34110096,138975,0.0040743067,4.0743067,9.8292,,14139,0.0004145107,4.145107,,,0,0,0,0,0,0,139000,0.0040750396,4.0750396,116000,0.0034007526,3.4007526,,,,,,,14000,0.00041043566,0.41043566,3.403708,9.325227304008001,6.2073703,0.14483865,0.010345617
,Myanmar,1982,34742590,123891,0.0035659687,3.5659687,8.521299,,14539,0.0004184777,4.184777,,,0,0,0,0,0,0,124000,0.003569106,3.5691059999999997,102000,0.0029358778,2.9358778,,,,,,,12000,0.00034539736,0.34539736000000004,2.941791,8.059701289266,5.1975107,0.12474026,0.010395021
,Myanmar,1983,35424268,139593,0.0039406037,3.9406036999999996,9.3161,,14984,0.00042298686,4.2298686000000005,,,0,0,0,0,0,0,140000,0.003952093,3.952093,116000,0.0032745914,3.2745914,,,,,,,14000,0.0003952093,0.3952093,3.2745316,8.9713193623416,6.2570662,0.14599822,0.010428444
,Myanmar,1984,36159844,155897,0.004311329,4.311329,10.1061,,15426,0.0004266058,4.266058,,,0,0,0,0,0,0,156000,0.004314178,4.314178,130000,0.0035951482,3.5951481999999997,,,,,,,16000,0.0004424798,0.44247980000000003,3.5918474,9.8406777098124,6.26485,0.15662126,0.010441417
,Myanmar,1985,36881024,177869,0.004822778,4.822778,10.724,,16586,0.00044971638,4.4971638,,,0,0,0,0,0,0,178000,0.00482633,4.8263300000000005,150000,0.0040671322,4.0671322000000005,,,,,,,18000,0.00048805587,0.48805587,4.055161,11.110030025886001,7.3160114,0.17767458,0.010451445
,Myanmar,1986,37572344,182951,0.0048692995,4.8692995,10.6671,,17151,0.00045647938,4.5647937999999995,,,0,0,0,0,0,0,183000,0.004870604,4.870604,154000,0.0040987595,4.0987595,,,,,,,18000,0.00047907577,0.47907577,4.1010847,11.235848380792202,7.323365,0.17785315,0.01046195
,Myanmar,1987,38233172,181010,0.0047343704,4.7343704,11.052,,16378,0.00042837148,4.2837148,,,0,0,0,0,0,0,181000,0.0047341087,4.734108699999999,153000,0.0040017604,4.0017604,,,,,,,18000,0.00047079535,0.47079535,4.011199,10.989586191474002,7.331173,0.17804277,0.010473104
,Myanmar,1988,38868270,130034,0.003345505,3.3455049999999997,8.6212,,15083,0.0003880543,3.880543,,,0,0,0,0,0,0,130000,0.0033446304,3.3446304000000002,108000,0.002778616,2.778616,,,,,,,13000,0.00033446302,0.33446302,2.7889838,7.6410514304388,5.2424507,0.12581882,0.010484901
,Myanmar,1989,39489416,121876,0.0030862952,3.0862952,8.757999,,13916,0.00035239823,3.5239823,,,0,0,0,0,0,0,122000,0.0030894354,3.0894353999999997,101000,0.0025576474,2.5576474,,,,,,,12000,0.0003038789,0.30387889999999995,2.560833,7.015980751758001,4.1980867,0.11544739,0.010495217
,Myanmar,1990,40099556,130409,0.0032521307,3.2521307,9.4267,,13834,0.00034499136,3.4499136,,,0,0,0,0,0,0,130000,0.003241931,3.241931,109000,0.0027182347,2.7182347,,,,,,,13000,0.00032419313,0.32419313,2.7101882,7.425173076433201,5.2523026,0.11555065,0.010504605
,Myanmar,1991,40680540,153800,0.0037806774,3.7806773999999996,10.0013,,15378,0.0003780186,3.780186,,,0,0,0,0,0,0,136000,0.0033431218,3.3431218,113000,0.0027777408,2.7777408,,,,,,,14000,0.00034414488,0.34414488,2.7763762,7.606510060921201,5.258288,0.12619892,0.010516576
,Myanmar,1992,41237810,140700,0.0034119175,3.4119175000000004,9.1494,,15378,0.00037291023,3.7291023,,,0,0,0,0,0,0,156000,0.0037829364,3.7829364,131000,0.0031766966,3.1766966,,,,,,,16000,0.00038799347,0.38799347,3.1799567,8.7122100498642,6.317795,0.13688554,0.010529658
,Myanmar,1993,41788304,170400,0.004077696,4.0776959999999995,10.526999,,16187,0.0003873572,3.8735720000000002,,,0,0,0,0,0,0,143000,0.0034220102,3.4220102000000003,119000,0.0028476869,2.8476869000000002,,,,,,,14000,0.00033502196,0.33502195999999995,2.8463252,7.7981511548952,5.2709723,0.12650333,0.010541945
,Myanmar,1994,42337110,144200,0.0034059952,3.4059952,9.1364,,15783,0.0003727935,3.727935,,,0,0,0,0,0,0,173000,0.0040862495,4.0862495,146000,0.003448511,3.448511,,,,,,,17000,0.00040153897,0.40153897,3.4619763,9.4848664804938,6.3328834,0.14776729,0.010554805
,Myanmar,1995,42880188,184200,0.00429569,4.29569,9.4826,,19425,0.00045300642,4.5300642,,,0,0,0,0,0,0,147000,0.0034281567,3.4281567,120000,0.002798495,2.798495,,,,,,,15000,0.0003498119,0.3498119,2.8013988,7.6750651287288,5.285658,0.12685579,0.010571315
,Myanmar,1996,43423376,215800,0.0049696737,4.9696736999999995,10.4559,,20639,0.00047529698,4.7529698,,,0,0,0,0,0,0,187000,0.004306436,4.306436000000001,156000,0.0035925352,3.5925352,,,,,,,19000,0.00043755234,0.43755234,3.6011205,9.866083462983001,6.354918,0.15887296,0.01059153
,Myanmar,1997,43972060,233000,0.0052988194,5.2988194,10.4681,,22258,0.00050618505,5.0618505,,,0,0,0,0,0,0,219000,0.004980435,4.980435,182000,0.0041389917,4.1389917,,,,,,,22000,0.0005003177,0.5003177000000001,4.1387553,11.339055503047799,7.4285355,0.18040729,0.0106121935
,Myanmar,1998,44516188,240800,0.005409268,5.409268,10.259,,23472,0.00052726886,5.2726886,,,0,0,0,0,0,0,233000,0.005234051,5.234051,194000,0.004357965,4.357965,,,,,,,23000,0.000516666,0.5166660000000001,4.347697,11.911498511022002,8.504052,0.19134119,0.010630066
,Myanmar,1999,45041644,250700,0.0055659604,5.5659604,9.6795,,25900,0.0005750234,5.750234,,,0,0,0,0,0,0,241000,0.005350604,5.350604,199000,0.0044181338,4.4181338,,,,,,,24000,0.0005328402,0.5328402,4.426396,12.127112207496001,8.5123005,0.19152677,0.010640375
,Myanmar,2000,45538340,313600,0.006886505,6.8865050000000005,10.762899,,29137,0.0006398345,6.398345,,,0,0,0,0,0,0,251000,0.005511839,5.511839,206000,0.0045236605,4.5236605,,,,,,,25000,0.00054898794,0.54898794,4.5220194,12.3890941226844,8.512036,0.20216087,0.010640045
,Myanmar,2001,46014828,323500,0.0070303427,7.0303427,11.0338,,29319,0.00063716416,6.371641599999999,,,0,0,0,0,0,0,312000,0.006780423,6.780423,261000,0.0056720846,5.6720846,,,,,,,31000,0.0006736959,0.6736959,5.663501,15.516440940726001,10.625706,0.24439123,0.010625705
,Myanmar,2002,46480236,346100,0.0074461754,7.4461754,10.9643,,31566,0.00067912735,6.7912735,,,0,0,0,0,0,0,323000,0.00694919,6.94919,269000,0.005787406,5.787406,,,,,,,32000,0.0006884647,0.6884646999999999,5.797252,15.882882032952,10.5982685,0.25435844,0.010598267
,Myanmar,2003,46924296,396600,0.008451912,8.451912,12.0988,,32780,0.000698572,6.98572,,,1000,0.000021310922,0.021310922,0,0,0,347000,0.00739489,7.39489,289000,0.006158856,6.158856,,,,,,,35000,0.0007458823,0.7458823,6.1701446,16.904505584379603,11.621847,0.2746982,0.02113063
,Myanmar,2004,47338444,449300,0.0094912285,9.4912285,12.9098,,34803,0.0007351953,7.351953,,,2000,0.00004224896,0.04224896,0,0,0,398000,0.0084075425,8.4075425,334000,0.0070555764,7.0555764000000005,,,,,,,40000,0.0008449792,0.8449792,7.0484734,19.3108858342884,12.643002,0.3055392,0.021071669
,Myanmar,2005,47724470,470700,0.009862864,9.862864,13.524699,,34803,0.0007292485,7.292485,,,0,0,0,6000,0.00012572166,0.12572165999999999,445000,0.009324357,9.324357000000001,376000,0.007878558,7.878558000000001,,,,,,,45000,0.0009429125,0.9429125,7.865019,21.547997044794002,14.720624,0.34698614,0.021029463
,Myanmar,2006,48088276,508400,0.010572224,10.572224,13.9586,,36422,0.0007573987,7.573987,,,0,0,0,0,0,0,471000,0.009794487,9.794487,399000,0.00829724,8.29724,,,,,,,47000,0.0009773693,0.9773693,8.285699,22.700544978474,14.702128,0.3675532,0.02100304
,Myanmar,2007,48445652,521300,0.010760511,10.760511000000001,14.1558,,36826,0.0007601508,7.601508,,,0,0,0,0,0,0,508000,0.010485977,10.485977,432000,0.008917209,8.917209,,,,,,,51000,0.0010527261,1.0527260999999999,8.918169,24.433339481694002,16.787142,0.38820264,0.020983925
,Myanmar,2008,48729480,548500,0.01125602,11.25602,14.5738,,37636,0.00077234564,7.7234564,,,0,0,0,0,0,0,557000,0.011430453,11.430453,476000,0.009768214,9.768214,,,,,,,56000,0.0011492016,1.1492016,9.756034,26.728860006684,17.852806,0.43056768,0.03150495
,Myanmar,2009,49015836,554400,0.0113106305,11.3106305,14.5741,,38040,0.0007760757,7.760757,,,0,0,0,0,0,0,563000,0.011486084,11.486084,481000,0.009813155,9.813155,,,,,,,56000,0.0011424879,1.1424879000000001,9.799951,26.849180553426002,17.875448,0.43111372,0.031544905
,Myanmar,2010,49390988,563600,0.011410989,11.410989,14.5071,,38850,0.0007865807,7.865806999999999,,,0,0,0,0,0,0,564000,0.011419088,11.419088,504000,0.010204291,10.204291000000001,,,,,,,30000,0.0006073983,0.6073983,10.204006,27.956180542356,18.440975,0.4507794,0.030734958
,Myanmar,2011,49794530,555700,0.0111598605,11.1598605,14.925699,,37231,0.0007476926,7.476926,,,0,0,0,0,0,0,556000,0.011165885,11.165885000000001,496000,0.009960934,9.960934,,,,,,,29000,0.0005823933,0.5823933,9.963794,27.298065480444002,18.432507,0.4403321,0.030720845
,Myanmar,2012,50218196,551100,0.01097411,10.97411,14.964999,,36826,0.00073331984,7.3331984,,,0,0,0,0,0,0,551000,0.010972119,10.972119000000001,492000,0.009797245,9.797245,,,,,,,29000,0.00057747995,0.57747995,9.797882,26.843512060332,18.42862,0.4300011,0.030714365
,Myanmar,2013,50648336,540100,0.010663726,10.663726,14.828899,,36422,0.0007191154,7.191154,,,0,0,0,0,0,0,540000,0.010661752,10.661752,482000,0.0095166005,9.5166005,,,,,,,28000,0.00055283157,0.55283157,9.521016,26.084975081616,17.404007,0.4197437,0.030712953
,Myanmar,2014,51072436,542300,0.010618252,10.618252,14.8894,,36422,0.00071314396,7.1314396,,,1000,0.000019580033,0.019580033,1000,0.000019580033,0.019580033,543000,0.010631958,10.631958000000001,486000,0.009515896,9.515896,0,0,0,0,0,0,29000,0.000567821,0.567821,9.509836,26.054344944936002,17.402283,0.4197021,0.030709911
